,life_exp_max,tfr_scenario,tfr_scenario_t,start_converge_t,converge_speed_t,location,year,life_exp,fertility,population,births,deaths,years_lived,fertility_t,population_t,births_t,deaths_t,years_lived_t
4759,100.0,1.66,replacement,2100.0,medium,World,2780,100.004,1.66,144957050.722,4934264.503,9840255.319,698409908.883,2.045,10775374870.321,538751699.858,538783880.445,52423348038.768
4760,100.0,1.66,replacement,2100.0,medium,World,2785,100.004,1.66,140051059.905,4767316.74,9507155.739,674774159.332,2.045,10775342689.734,538750092.29,538782271.553,52423191487.986
4761,100.0,1.66,replacement,2100.0,medium,World,2790,100.004,1.66,135311220.907,4606021.361,9185339.314,651938833.307,2.045,10775310510.47,538748484.545,538780661.545,52423034946.877
4762,100.0,1.66,replacement,2100.0,medium,World,2795,100.004,1.66,130731902.954,4450186.864,8874423.597,629876806.708,2.045,10775278333.47,538746876.649,538779050.702,52422878419.113
4763,100.0,1.66,replacement,2100.0,medium,World,2800,100.004,1.66,126307666.221,4299628.243,8574039.133,608561875.14,2.045,10775246159.417,538745268.814,538777439.97,52422721905.489
4764,100.0,1.66,replacement,2100.0,medium,World,2805,100.004,1.66,122033255.33,4154166.761,8283828.999,587968722.666,2.045,10775213988.262,538743661.24,538775830.133,52422565403.797
4765,100.0,1.66,replacement,2100.0,medium,World,2810,100.004,1.66,117903593.092,4013629.74,8003448.357,568072891.697,2.045,10775181819.369,538742053.967,538774221.245,52422408910.961
4766,100.0,1.66,replacement,2100.0,medium,World,2815,100.004,1.66,113913774.476,3877850.357,7732564.05,548850753.945,2.045,10775149652.09,538740446.88,538772612.718,52422252425.461
4767,100.0,1.66,replacement,2100.0,medium,World,2820,100.004,1.66,110059060.782,3746667.44,7470854.216,530279482.334,2.045,10775117486.252,538738839.829,538771003.874,52422095948.193
4768,100.0,1.66,replacement,2100.0,medium,World,2825,100.004,1.66,106334874.006,3619925.285,7218007.916,512337023.803,2.045,10775085322.208,538737232.752,538769394.472,52421939481.386
4769,100.0,1.66,replacement,2100.0,medium,World,2830,100.004,1.66,102736791.375,3497473.466,6973724.767,495002073.002,2.045,10775053160.487,538735625.698,538767784.816,52421783026.719
4770,100.0,1.66,replacement,2100.0,medium,World,2835,100.004,1.66,99260540.074,3379166.653,6737714.579,478254046.887,2.045,10775021001.369,538734018.765,538766175.421,52421626584.177
4771,100.0,1.66,replacement,2100.0,medium,World,2840,100.004,1.66,95901992.147,3264864.444,6509696.999,462073060.215,2.045,10774988844.713,538732412.019,538764566.59,52421470152.369
4772,100.0,1.66,replacement,2100.0,medium,World,2845,100.004,1.66,92657159.593,3154431.196,6289401.171,446439901.891,2.045,10774956690.142,538730805.445,538762958.225,52421313729.813
4773,100.0,1.66,replacement,2100.0,medium,World,2850,100.004,1.66,89522189.618,3047735.861,6076565.424,431336012.126,2.045,10774924537.361,538729198.984,538761349.978,52421157316.041
4774,100.0,1.66,replacement,2100.0,medium,World,2855,100.004,1.66,86493360.055,2944651.836,5870936.958,416743460.346,2.045,10774892386.367,538727592.585,538759741.558,52421000911.752
4775,100.0,1.66,replacement,2100.0,medium,World,2860,100.004,1.66,83567074.932,2845056.807,5672271.551,402644923.841,2.045,10774860237.394,538725986.243,538758132.942,52420844518.064
4776,100.0,1.66,replacement,2100.0,medium,World,2865,100.004,1.66,80739860.188,2748832.607,5480333.263,389023667.125,2.045,10774828090.695,538724379.991,538756524.336,52420688135.61
4777,100.0,1.66,replacement,2100.0,medium,World,2870,100.004,1.66,78008359.532,2655865.072,5294894.156,375863522.012,2.045,10774795946.35,538722773.864,538754915.974,52420531764.172
4778,100.0,1.66,replacement,2100.0,medium,World,2875,100.004,1.66,75369330.448,2566043.908,5115734.017,363148868.376,2.045,10774763804.24,538721167.874,538753307.939,52420375403.015
4779,100.0,1.66,replacement,2100.0,medium,World,2880,100.004,1.66,72819640.339,2479262.558,4942640.097,350864615.571,2.045,10774731664.176,538719562.005,538751700.129,52420219051.537
4780,100.0,1.66,replacement,2100.0,medium,World,2885,100.004,1.66,70356262.8,2395418.077,4775406.862,338996184.474,2.045,10774699526.052,538717956.231,538750092.377,52420062709.68
4781,100.0,1.66,replacement,2100.0,medium,World,2890,100.004,1.66,67976274.015,2314411.008,4613835.745,327529490.139,2.045,10774667389.906,538716350.544,538748484.588,52419906377.85
4782,100.0,1.66,replacement,2100.0,medium,World,2895,100.004,1.66,65676849.277,2236145.266,4457734.915,316450925.023,2.045,10774635255.862,538714744.951,538746876.793,52419750056.516
4783,100.0,1.66,replacement,2100.0,medium,World,2900,100.004,1.66,63455259.628,2160528.019,4306919.042,305747342.798,2.045,10774603124.02,538713139.466,538745269.101,52419593745.85
4784,100.0,1.66,replacement,2100.0,medium,World,2905,100.004,1.66,61308868.605,2087469.584,4161209.081,295406042.706,2.045,10774570994.385,538711534.098,538743661.595,52419437445.671
4785,100.0,1.66,replacement,2100.0,medium,World,2910,100.004,1.66,59235129.108,2016883.314,4020432.053,285414754.446,2.045,10774538866.888,538709928.843,538742054.28,52419281155.668
4786,100.0,1.66,replacement,2100.0,medium,World,2915,100.004,1.66,57231580.369,1948685.499,3884420.845,275761623.585,2.045,10774506741.452,538708323.692,538740447.094,52419124875.655
4787,100.0,1.66,replacement,2100.0,medium,World,2920,100.004,1.66,55295845.022,1882795.266,3753014.01,266435197.449,2.045,10774474618.05,538706718.639,538738839.974,52418968605.674
4788,100.0,1.66,replacement,2100.0,medium,World,2925,100.004,1.66,53425626.279,1819134.482,3626055.571,257424411.496,2.045,10774442496.715,538705113.684,538737232.903,52418812345.903
4789,100.0,1.66,replacement,2100.0,medium,World,2930,100.004,1.66,51618705.189,1757627.66,3503394.842,248718576.158,2.045,10774410377.496,538703508.836,538735625.909,52418656096.488
4790,100.0,1.66,replacement,2100.0,medium,World,2935,100.004,1.66,49872938.008,1698201.873,3384886.242,240307364.117,2.045,10774378260.423,538701904.098,538734019.035,52418499857.44
4791,100.0,1.66,replacement,2100.0,medium,World,2940,100.004,1.66,48186253.639,1640786.663,3270389.127,232180798.029,2.045,10774346145.486,538700299.47,538732412.301,52418343628.675
4792,100.0,1.66,replacement,2100.0,medium,World,2945,100.004,1.66,46556651.175,1585313.959,3159767.617,224329238.651,2.045,10774314032.655,538698694.948,538730805.695,52418187410.098
4793,100.0,1.66,replacement,2100.0,medium,World,2950,100.004,1.66,44982197.517,1531717.996,3052890.439,216743373.384,2.045,10774281921.907,538697090.526,538729199.19,52418031201.684
4794,100.0,1.66,replacement,2100.0,medium,World,2955,100.004,1.66,43461025.074,1479935.239,2949630.77,209414205.19,2.045,10774249813.243,538695486.204,538727592.772,52417875003.466
4795,100.0,1.66,replacement,2100.0,medium,World,2960,100.004,1.66,41991329.543,1429904.303,2849866.086,202333041.892,2.045,10774217706.676,538693881.987,538725986.444,52417718815.491
4796,100.0,1.66,replacement,2100.0,medium,World,2965,100.004,1.66,40571367.76,1381565.884,2753478.014,195491485.841,2.045,10774185602.219,538692277.878,538724380.221,52417562637.772
4797,100.0,1.66,replacement,2100.0,medium,World,2970,100.004,1.66,39199455.629,1334862.686,2660352.194,188881423.923,2.045,10774153499.876,538690673.878,538722774.114,52417406470.293
4798,100.0,1.66,replacement,2100.0,medium,World,2975,100.004,1.66,37873966.121,1289739.355,2570378.141,182495017.922,2.045,10774121399.64,538689069.985,538721168.12,52417250313.034
4799,100.0,1.66,replacement,2100.0,medium,World,2980,100.004,1.66,36593327.335,1246142.41,2483449.114,176324695.19,2.045,10774089301.505,538687466.196,538719562.232,52417094165.995
4800,100.0,1.66,replacement,2100.0,medium,World,2985,100.004,1.66,35356020.631,1204020.185,2399461.99,170363139.652,2.045,10774057205.469,538685862.508,538717956.443,52416938029.189
4801,100.0,1.66,replacement,2100.0,medium,World,2990,100.004,1.66,34160578.826,1163322.761,2318317.141,164603283.1,2.045,10774025111.533,538684258.922,538716350.755,52416781902.624
4802,100.0,1.66,replacement,2100.0,medium,World,2995,100.004,1.66,33005584.445,1124001.91,2239918.315,159038296.791,2.045,10773993019.701,538682655.442,538714745.172,52416625786.287
4803,100.0,1.66,replacement,2100.0,medium,World,3000,100.004,1.66,31889668.04,1086011.04,2164172.522,153661583.333,2.045,10773960929.972,538681052.069,538713139.699,52416469680.159
4804,100.0,1.66,replacement,2150.0,medium,World,2025,74.797,2.218,8191992061.0,677468194.676,324652312.453,40132938398.319,2.218,8191992061.0,677468194.676,324652312.453,40132938398.319
4805,100.0,1.66,replacement,2150.0,medium,World,2030,75.437,2.192,8544807943.222,684327704.979,352456631.104,41834011561.746,2.192,8544807943.222,684327704.979,352456631.104,41834011561.746
4806,100.0,1.66,replacement,2150.0,medium,World,2035,76.037,2.164,8876679017.098,690189622.686,383101655.03,43422842614.339,2.164,8876679017.098,690189622.686,383101655.03,43422842614.339
4807,100.0,1.66,replacement,2150.0,medium,World,2040,76.607,2.136,9183766984.753,691707858.463,414412859.153,44885367771.536,2.136,9183766984.753,691707858.463,414412859.153,44885367771.536
4808,100.0,1.66,replacement,2150.0,medium,World,2045,77.151,2.108,9461061984.063,684907971.711,444728185.528,46201079147.785,2.108,9461061984.063,684907971.711,444728185.528,46201079147.785
4809,100.0,1.66,replacement,2150.0,medium,World,2050,77.67,2.073,9701241770.246,671685136.715,473284428.43,47335465810.323,2.073,9701241770.246,671685136.715,473284428.43,47335465810.323
4810,100.0,1.66,replacement,2150.0,medium,World,2055,78.166,2.036,9899642478.531,659055470.763,499780770.645,48265634525.73,2.036,9899642478.531,659055470.763,499780770.645,48265634525.73
4811,100.0,1.66,replacement,2150.0,medium,World,2060,78.646,2.003,10058917178.649,650284751.742,523237749.982,49007218933.618,2.003,10058917178.649,650284751.742,523237749.982,49007218933.618
4812,100.0,1.66,replacement,2150.0,medium,World,2065,79.116,1.973,10185964180.41,642710834.157,543728472.773,49595470894.936,1.973,10185964180.41,642710834.157,543728472.773,49595470894.936
4813,100.0,1.66,replacement,2150.0,medium,World,2070,79.586,1.947,10284946541.794,633247006.153,562380669.638,50048222029.996,1.947,10284946541.794,633247006.153,562380669.638,50048222029.996
4814,100.0,1.66,replacement,2150.0,medium,World,2075,80.056,1.922,10355812878.309,620614683.326,579189002.132,50364359628.611,1.922,10355812878.309,620614683.326,579189002.132,50364359628.611
4815,100.0,1.66,replacement,2150.0,medium,World,2080,80.527,1.897,10397238559.504,605949226.949,592225581.803,50541423295.286,1.897,10397238559.504,605949226.949,592225581.803,50541423295.286
4816,100.0,1.66,replacement,2150.0,medium,World,2085,80.998,1.876,10410962204.65,590966411.346,599913202.053,50594096998.846,1.876,10410962204.65,590966411.346,599913202.053,50594096998.846
4817,100.0,1.66,replacement,2150.0,medium,World,2090,81.478,1.856,10402015413.943,576565187.505,605403974.639,50540582363.195,1.856,10402015413.943,576565187.505,605403974.639,50540582363.195
4818,100.0,1.66,replacement,2150.0,medium,World,2095,81.966,1.838,10373176626.808,563277110.281,611928723.761,50384620068.059,1.838,10373176626.808,563277110.281,611928723.761,50384620068.059
4819,100.0,1.66,replacement,2150.0,medium,World,2100,82.47,1.822,10324525013.328,549793720.652,618385759.937,50128909091.551,1.822,10324525013.328,549793720.652,618385759.937,50128909091.551
4820,100.0,1.66,replacement,2150.0,medium,World,2105,82.949,1.785,10255932974.044,529105457.481,619125504.914,49780266981.9,1.785,10255932974.044,529105457.481,619125504.914,49780266981.9
4821,100.0,1.66,replacement,2150.0,medium,World,2110,83.433,1.756,10165912926.61,510011711.884,616558899.983,49332915518.371,1.756,10165912926.61,510011711.884,616558899.983,49332915518.371
4822,100.0,1.66,replacement,2150.0,medium,World,2115,83.934,1.73,10059365738.511,491200749.885,610910515.46,48811600280.047,1.73,10059365738.511,491200749.885,610910515.46,48811600280.047
4823,100.0,1.66,replacement,2150.0,medium,World,2120,84.454,1.707,9939655972.936,473530951.444,605829655.014,48222991611.291,1.707,9939655972.936,473530951.444,605829655.014,48222991611.291
4824,100.0,1.66,replacement,2150.0,medium,World,2125,84.99,1.689,9807357269.366,456866789.825,603918456.384,47561539823.048,1.689,9807357269.366,456866789.825,603918456.384,47561539823.048
4825,100.0,1.66,replacement,2150.0,medium,World,2130,85.537,1.675,9660305602.807,440606541.51,601709589.858,46827558299.421,1.675,9660305602.807,440606541.51,601709589.858,46827558299.421
4826,100.0,1.66,replacement,2150.0,medium,World,2135,86.094,1.664,9499202554.46,424303943.96,598036043.326,46027122570.389,1.664,9499202554.46,424303943.96,598036043.326,46027122570.389
4827,100.0,1.66,replacement,2150.0,medium,World,2140,86.658,1.661,9325470455.094,409373789.197,591921086.222,45169657029.465,1.661,9325470455.094,409373789.197,591921086.222,45169657029.465
4828,100.0,1.66,replacement,2150.0,medium,World,2145,87.23,1.66,9142923158.069,394975646.375,583071586.921,44275241038.596,1.66,9142923158.069,394975646.375,583071586.921,44275241038.596
4829,100.0,1.66,replacement,2150.0,medium,World,2150,87.81,1.66,8954827217.523,381448119.565,572223334.548,43358136070.521,1.66,8954827217.523,381448119.565,572223334.548,43358136070.521
4830,100.0,1.66,replacement,2150.0,medium,World,2155,88.398,1.66,8764052002.539,368375993.746,561133524.782,42428106407.557,1.71,8764052002.539,379427273.558,561182692.143,42427900009.082
4831,100.0,1.66,replacement,2150.0,medium,World,2160,88.995,1.66,8571294471.502,355619300.943,550618911.568,41486750284.511,1.761,8582296583.955,377276516.371,550711123.707,41541373410.035
4832,100.0,1.66,replacement,2150.0,medium,World,2165,89.6,1.66,8376294860.878,343208767.394,539740730.262,40535508719.389,1.814,8408861976.618,375035547.997,539867483.014,40697815623.804
4833,100.0,1.66,replacement,2150.0,medium,World,2170,90.194,1.66,8179762898.009,331291259.344,529425965.193,39576119052.455,1.868,8244030041.601,373068476.175,529580829.084,39896818265.93
4834,100.0,1.66,replacement,2150.0,medium,World,2175,90.792,1.66,7981628192.16,319943574.817,517742445.405,38611647731.873,1.924,8087517688.693,372339152.665,517929151.197,39140349989.286
4835,100.0,1.66,replacement,2150.0,medium,World,2180,91.388,1.66,7783829321.572,309097676.471,505508919.974,37650738837.114,1.982,7941927690.16,374229825.678,505733611.647,38440361681.848
4836,100.0,1.66,replacement,2150.0,medium,World,2185,91.979,1.66,7587418078.07,298623929.519,493146079.344,36697107879.054,2.042,7810423904.191,379470242.957,493411536.541,37811136222.104
4837,100.0,1.66,replacement,2150.0,medium,World,2190,92.561,1.66,7392895928.244,288442309.681,480915700.413,35752622228.996,2.045,7696482610.608,376794985.204,481198888.853,37269519429.99
4838,100.0,1.66,replacement,2150.0,medium,World,2195,93.128,1.66,7200422537.512,278556769.26,468481201.293,34818959582.322,2.045,7592078706.959,374756033.795,468776793.482,36776190043.63
4839,100.0,1.66,replacement,2150.0,medium,World,2200,93.683,1.66,7010498105.479,269018345.289,455497022.153,33899874153.163,2.045,7498057947.272,373625409.936,455802038.336,36336621779.094
4840,100.0,1.66,replacement,2150.0,medium,World,2205,94.181,1.66,6824019428.616,259858941.821,444246828.695,32994793887.147,2.045,7415881318.872,373706696.093,444562195.549,35953054353.009
4841,100.0,1.66,replacement,2150.0,medium,World,2210,94.658,1.66,6639631541.741,251056512.604,432241961.465,32100933606.858,2.045,7345025819.417,374830004.48,432575230.447,35626833734.949
4842,100.0,1.66,replacement,2150.0,medium,World,2215,95.125,1.66,6458446092.88,242558414.526,419777993.781,31224788385.989,2.045,7287280593.45,375910696.661,420134638.045,35367856448.26
4843,100.0,1.66,replacement,2150.0,medium,World,2220,95.552,1.66,6281226513.625,234323239.491,408275737.649,30366242788.725,2.045,7243056652.066,375947620.652,408680194.402,35174191784.931
4844,100.0,1.66,replacement,2150.0,medium,World,2225,95.946,1.66,6107274015.467,226343270.588,397019748.447,29522886392.373,2.045,7210324078.317,375114154.73,397527499.67,35036706603.948
4845,100.0,1.66,replacement,2150.0,medium,World,2230,96.304,1.66,5936597537.608,218633511.843,386399365.574,28694446182.817,2.045,7187910733.377,374357188.588,387153496.006,34949007714.988
4846,100.0,1.66,replacement,2150.0,medium,World,2235,96.634,1.66,5768831683.878,211205012.872,375840866.835,27880535378.635,2.045,7175114425.959,374260526.392,377182075.878,34908530154.207
4847,100.0,1.66,replacement,2150.0,medium,World,2240,96.95,1.66,5604195829.915,204048705.542,365005675.331,27082978562.826,2.045,7172192876.473,374702002.226,367627263.456,34916365691.073
