figure,life_exp_max,tfr_scenario,converge_speed,start_converge_t,year,life_exp,fertility,fertility_t,population,births,deaths,years_lived,population_t,births_t,deaths_t,years_lived_t,location,age,life_years
rebound,100.0,1.85,medium,2150.0,2320,99.742,1.85,2.045,6153030786.272,258934914.81,352052754.458,29826148982.293,9270459884.863,466834994.259,455694476.669,45136487097.803,,,
rebound,100.0,1.85,medium,2150.0,2325,99.8,1.85,2.045,6059912946.624,254669171.42,347150291.557,29372441872.338,9281600402.453,466858869.208,457182056.119,45186632346.705,,,
rebound,100.0,1.85,medium,2150.0,2330,99.848,1.85,2.045,5967431826.486,250475645.593,342387503.675,28921475155.732,9291277215.542,466825187.486,458326068.266,45230301075.697,,,
rebound,100.0,1.85,medium,2150.0,2335,99.888,1.85,2.045,5875519968.405,246346759.743,337744862.615,28473463698.3,9299776334.762,466773863.323,459276271.129,45269110542.33,,,
rebound,100.0,1.85,medium,2150.0,2340,99.929,1.85,2.045,5784121865.533,242280232.996,332909167.263,28028580121.517,9307273926.955,466748788.878,459860689.233,45303869217.79,,,
rebound,100.0,1.85,medium,2150.0,2345,99.966,1.85,2.045,5693492931.266,238278743.302,328081431.704,27587547903.929,9314162026.6,466762205.005,460621513.024,45335066767.717,,,
rebound,100.0,1.85,medium,2150.0,2350,99.98,1.85,2.045,5603690242.864,234345718.414,323703539.714,27149553885.367,9320302718.581,466792913.823,462223395.324,45360387883.969,,,
rebound,100.0,1.85,medium,2150.0,2355,99.986,1.85,2.045,5514332421.564,230481533.225,319267760.072,26714161111.308,9324872237.079,466811283.02,463733728.438,45378411115.493,,,
rebound,100.0,1.85,medium,2150.0,2360,99.991,1.85,2.045,5425546194.718,226683061.206,314625084.104,26282344395.494,9327949791.661,466804704.469,464706902.897,45390664076.247,,,
rebound,100.0,1.85,medium,2150.0,2365,99.994,1.85,2.045,5337604171.82,222946151.735,309933993.439,25854998132.827,9330047593.233,466783367.171,465333306.255,45399116907.496,,,
rebound,100.0,1.85,medium,2150.0,2370,99.996,1.85,2.045,5250616330.116,219268360.293,305154187.965,25432737567.5,9331497654.149,466766651.504,465659037.37,45405222885.276,,,
rebound,100.0,1.85,medium,2150.0,2375,99.998,1.85,2.045,5164730502.444,215649680.603,300321650.615,25016192546.288,9332605268.283,466765596.178,465873697.68,45409980394.988,,,
rebound,100.0,1.85,medium,2150.0,2380,100.0,1.85,2.045,5080058532.432,212091158.969,295487401.394,24605754672.999,9333497166.781,466776192.913,466089798.907,45413695018.68,,,
rebound,100.0,1.85,medium,2150.0,2385,100.002,1.85,2.045,4996662290.007,208593001.183,290690098.976,24201617287.095,9334183560.786,466786166.848,466299614.071,45416440503.359,,,
rebound,100.0,1.85,medium,2150.0,2390,100.004,1.85,2.045,4914565192.214,205153813.973,285958006.406,23803812971.593,9334670113.563,466786656.743,466453241.132,45418371174.425,,,
rebound,100.0,1.85,medium,2150.0,2395,100.004,1.85,2.045,4833760999.781,201771326.124,281331811.639,23412214534.671,9335003529.174,466778416.763,466583723.79,45419642722.254,,,
rebound,100.0,1.85,medium,2150.0,2400,100.004,1.85,2.045,4754200514.266,198443661.786,276757640.073,23026703225.167,9335198222.148,466768949.852,466628554.661,45420455876.426,,,
rebound,100.0,1.85,medium,2150.0,2405,100.004,1.85,2.045,4675886535.978,195170009.331,272232389.274,22647300720.505,9335338617.339,466764977.388,466644199.81,45421076669.174,,,
rebound,100.0,1.85,medium,2150.0,2410,100.004,1.85,2.045,4598824156.035,191950286.132,267761934.726,22274014436.539,9335459394.917,466767289.969,466676386.741,45421559304.832,,,
rebound,100.0,1.85,medium,2150.0,2415,100.004,1.85,2.045,4523012507.442,188784303.804,263355946.53,21906812086.478,9335550298.145,466771496.506,466730250.682,45421845422.547,,,
rebound,100.0,1.85,medium,2150.0,2420,100.004,1.85,2.045,4448440864.715,185671225.368,259021203.666,21545620984.483,9335591543.97,466772710.531,466780389.898,45421906915.285,,,
rebound,100.0,1.85,medium,2150.0,2425,100.004,1.85,2.045,4375090886.417,182609686.212,254758529.027,21190346970.754,9335583864.603,466769551.054,466802212.657,45421809229.806,,,
rebound,100.0,1.85,medium,2150.0,2430,100.004,1.85,2.045,4302942043.602,179598326.996,250564518.627,20840895915.91,9335551202.999,466764440.163,466794019.52,45421668888.662,,,
rebound,100.0,1.85,medium,2150.0,2435,100.004,1.85,2.045,4231975851.971,176636210.789,246435580.198,20497183909.463,9335521623.641,466760806.031,466774727.435,45421570203.326,,,
rebound,100.0,1.85,medium,2150.0,2440,100.004,1.85,2.045,4162176482.562,173722812.141,242370722.777,20159133391.436,9335507702.237,466760119.386,466765242.313,45421520243.062,,,
rebound,100.0,1.85,medium,2150.0,2445,100.004,1.85,2.045,4093528571.926,170857685.085,238371326.596,19826663376.602,9335502579.31,466761161.738,466772298.24,45421470489.483,,,
rebound,100.0,1.85,medium,2150.0,2450,100.004,1.85,2.045,4026014930.415,168040153.405,234438902.082,19499684051.336,9335491442.809,466761606.21,466787034.464,45421373745.027,,,
rebound,100.0,1.85,medium,2150.0,2455,100.004,1.85,2.045,3959616181.738,165269269.914,230573174.979,19178099692.531,9335466014.554,466760129.188,466796012.14,45421224403.76,,,
rebound,100.0,1.85,medium,2150.0,2460,100.004,1.85,2.045,3894312276.673,162544016.403,226771999.159,18861816010.492,9335430131.603,466757245.3,466793119.411,45421055263.761,,,
rebound,100.0,1.85,medium,2150.0,2465,100.004,1.85,2.045,3830084293.917,159863526.586,223032760.093,18550745245.64,9335394257.492,466754482.235,466782820.036,45420904154.667,,,
rebound,100.0,1.85,medium,2150.0,2470,100.004,1.85,2.045,3766915060.41,157227145.075,219353804.039,18244805637.847,9335365919.692,466752927.161,466774239.949,45420783951.666,,,
rebound,100.0,1.85,medium,2150.0,2475,100.004,1.85,2.045,3704788401.446,154634311.297,215734747.545,17943917142.45,9335344606.903,466752451.728,466772912.391,45420678897.411,,,
rebound,100.0,1.85,medium,2150.0,2480,100.004,1.85,2.045,3643687965.198,152084402.237,212175690.038,17647997791.99,9335324146.24,466752087.877,466777258.594,45420564111.963,,,
rebound,100.0,1.85,medium,2150.0,2485,100.004,1.85,2.045,3583596677.396,149576671.197,208676228.376,17356963507.949,9335298975.522,466750996.061,466781503.279,45420427648.077,,,
rebound,100.0,1.85,medium,2150.0,2490,100.004,1.85,2.045,3524497120.217,147110310.638,205235118.472,17070730704.195,9335268468.304,466749113.517,466781243.63,45420277171.751,,,
rebound,100.0,1.85,medium,2150.0,2495,100.004,1.85,2.045,3466372312.383,144684559.913,201850706.608,16789218918.798,9335236338.192,466747030.201,466776651.616,45420129534.044,,,
rebound,100.0,1.85,medium,2150.0,2500,100.004,1.85,2.045,3409206165.688,142298760.019,198521601.405,16512351336.899,9335206716.777,466745364.531,466771305.495,45419995380.196,,,
rebound,100.0,1.9,medium,2150.0,2025,74.797,2.218,2.218,8191992061.0,677468194.676,324652312.453,40132938398.319,8191992061.0,677468194.676,324652312.453,40132938398.319,,,
rebound,100.0,1.9,medium,2150.0,2030,75.437,2.192,2.192,8544807943.222,684327704.979,352456631.104,41834011561.746,8544807943.222,684327704.979,352456631.104,41834011561.746,,,
rebound,100.0,1.9,medium,2150.0,2035,76.037,2.164,2.164,8876679017.098,690189622.686,383101655.03,43422842614.339,8876679017.098,690189622.686,383101655.03,43422842614.339,,,
rebound,100.0,1.9,medium,2150.0,2040,76.607,2.136,2.136,9183766984.753,691707858.463,414412859.153,44885367771.536,9183766984.753,691707858.463,414412859.153,44885367771.536,,,
rebound,100.0,1.9,medium,2150.0,2045,77.151,2.108,2.108,9461061984.063,684907971.711,444728185.528,46201079147.785,9461061984.063,684907971.711,444728185.528,46201079147.785,,,
rebound,100.0,1.9,medium,2150.0,2050,77.67,2.073,2.073,9701241770.246,671685136.715,473284428.43,47335465810.323,9701241770.246,671685136.715,473284428.43,47335465810.323,,,
rebound,100.0,1.9,medium,2150.0,2055,78.166,2.036,2.036,9899642478.531,659055470.763,499780770.645,48265634525.73,9899642478.531,659055470.763,499780770.645,48265634525.73,,,
rebound,100.0,1.9,medium,2150.0,2060,78.646,2.003,2.003,10058917178.649,650284751.742,523237749.982,49007218933.618,10058917178.649,650284751.742,523237749.982,49007218933.618,,,
rebound,100.0,1.9,medium,2150.0,2065,79.116,1.973,1.973,10185964180.41,642710834.157,543728472.773,49595470894.936,10185964180.41,642710834.157,543728472.773,49595470894.936,,,
rebound,100.0,1.9,medium,2150.0,2070,79.586,1.947,1.947,10284946541.794,633247006.153,562380669.638,50048222029.996,10284946541.794,633247006.153,562380669.638,50048222029.996,,,
rebound,100.0,1.9,medium,2150.0,2075,80.056,1.922,1.922,10355812878.309,620614683.326,579189002.132,50364359628.611,10355812878.309,620614683.326,579189002.132,50364359628.611,,,
rebound,100.0,1.9,medium,2150.0,2080,80.527,1.897,1.897,10397238559.504,605949226.949,592225581.803,50541423295.286,10397238559.504,605949226.949,592225581.803,50541423295.286,,,
rebound,100.0,1.9,medium,2150.0,2085,80.998,1.876,1.876,10410962204.65,590966411.346,599913202.053,50594096998.846,10410962204.65,590966411.346,599913202.053,50594096998.846,,,
rebound,100.0,1.9,medium,2150.0,2090,81.478,1.856,1.856,10402015413.943,576565187.505,605403974.639,50540582363.195,10402015413.943,576565187.505,605403974.639,50540582363.195,,,
rebound,100.0,1.9,medium,2150.0,2095,81.966,1.838,1.838,10373176626.808,563277110.281,611928723.761,50384620068.059,10373176626.808,563277110.281,611928723.761,50384620068.059,,,
rebound,100.0,1.9,medium,2150.0,2100,82.47,1.822,1.822,10324525013.328,549793720.652,618385759.937,50128909091.551,10324525013.328,549793720.652,618385759.937,50128909091.551,,,
rebound,100.0,1.9,medium,2150.0,2105,82.949,1.839,1.839,10255932974.044,544828844.552,619201665.361,49779933610.467,10255932974.044,544828844.552,619201665.361,49779933610.467,,,
rebound,100.0,1.9,medium,2150.0,2110,83.436,1.852,1.852,10181560153.234,537622894.124,616732259.844,49410405945.687,10181560153.234,537622894.124,616732259.844,49410405945.687,,,
rebound,100.0,1.9,medium,2150.0,2115,83.939,1.868,1.868,10102450787.515,530096685.23,611194388.082,49025827143.266,10102450787.515,530096685.23,611194388.082,49025827143.266,,,
rebound,100.0,1.9,medium,2150.0,2120,84.461,1.884,1.884,10021353084.663,522442652.135,606229110.903,48629828022.565,10021353084.663,522442652.135,606229110.903,48629828022.565,,,
rebound,100.0,1.9,medium,2150.0,2125,84.997,1.889,1.889,9937566625.895,512719650.162,604426716.922,48210550780.269,9937566625.895,512719650.162,604426716.922,48210550780.269,,,
rebound,100.0,1.9,medium,2150.0,2130,85.543,1.893,1.893,9845859559.135,504486914.441,602319075.074,47752966806.063,9845859559.135,504486914.441,602319075.074,47752966806.063,,,
rebound,100.0,1.9,medium,2150.0,2135,86.097,1.897,1.897,9748027398.502,498157057.496,598743870.825,47268597360.833,9748027398.502,498157057.496,598743870.825,47268597360.833,,,
rebound,100.0,1.9,medium,2150.0,2140,86.659,1.899,1.899,9647440585.173,492791085.378,592718170.255,46776628617.858,9647440585.173,492791085.378,592718170.255,46776628617.858,,,
rebound,100.0,1.9,medium,2150.0,2145,87.228,1.9,1.9,9547513500.296,486871295.081,583958445.013,46295101142.073,9547513500.296,486871295.081,583958445.013,46295101142.073,,,
rebound,100.0,1.9,medium,2150.0,2150,87.807,1.9,1.9,9450426350.364,480250574.378,573203108.761,45832842484.629,9450426350.364,480250574.378,573203108.761,45832842484.629,,,
rebound,100.0,1.9,medium,2150.0,2155,88.394,1.9,1.957,9357473815.981,473296216.945,562216234.998,45391723180.206,9357473815.981,487492336.752,562278496.317,45391461693.166,,,
rebound,100.0,1.9,medium,2150.0,2160,88.987,1.9,2.016,9268553797.928,466648698.946,551823485.454,44969309328.789,9282687656.416,495063607.711,551942794.567,45039477108.152,,,
rebound,100.0,1.9,medium,2150.0,2165,89.588,1.9,2.045,9183379011.42,460772588.683,541116064.888,44566832244.571,9225808469.559,496000493.694,541257487.183,44778389898.129,,,
rebound,100.0,1.9,medium,2150.0,2170,90.178,1.9,2.045,9103035535.214,455476743.86,531050417.415,44187853714.259,9180551476.07,490574752.405,531186937.49,44574877865.714,,,
rebound,100.0,1.9,medium,2150.0,2175,90.774,1.9,2.045,9027461861.659,450214509.388,519730471.582,43835385418.367,9139939290.985,486604489.339,519873689.305,44397219751.185,,,
rebound,100.0,1.9,medium,2150.0,2180,91.368,1.9,2.045,8957945899.465,444638339.374,508074604.343,43514581039.064,9106670091.019,485410315.648,508239063.045,44257600610.709,,,
rebound,100.0,1.9,medium,2150.0,2185,91.958,1.9,2.045,8894509634.496,438826742.178,496863448.321,43223142941.129,9083841343.622,487297638.118,497053959.162,44169127275.807,,,
rebound,100.0,1.9,medium,2150.0,2190,92.538,1.9,2.045,8836472928.354,433102369.013,487096054.792,42955195700.256,9074085022.577,490155807.359,487306058.03,44142525802.868,,,
rebound,100.0,1.9,medium,2150.0,2195,93.105,1.9,2.045,8782479242.575,427711362.487,479451516.683,42702140412.12,9076934771.906,491236354.491,479670024.954,44173671387.848,,,
rebound,100.0,1.9,medium,2150.0,2200,93.661,1.9,2.045,8730739088.378,422643801.937,474128368.432,42454533184.545,9088501101.444,489965832.511,474348781.837,44242609774.571,,,
rebound,100.0,1.9,medium,2150.0,2205,94.162,1.9,2.045,8679254521.883,417690596.969,472441788.343,42199301393.19,9104118152.118,487992594.098,472667175.864,44322898479.29,,,
rebound,100.0,1.9,medium,2150.0,2210,94.641,1.9,2.045,8624503330.509,412653433.801,469682902.513,41929808388.847,9119443570.351,487077774.825,469925137.651,44403765732.93,,,
rebound,100.0,1.9,medium,2150.0,2215,95.111,1.9,2.045,8567473861.796,407505722.913,465297099.347,41653646718.055,9136596207.525,487622152.512,465567467.61,44498461497.023,,,
rebound,100.0,1.9,medium,2150.0,2220,95.541,1.9,2.045,8509682485.362,402372271.81,460926714.043,41373900039.738,9158650892.427,488779796.322,461252488.872,44617822078.951,,,
rebound,100.0,1.9,medium,2150.0,2225,95.938,1.9,2.045,8451128043.13,397391627.826,456428049.819,41090174447.258,9186178199.878,489445612.717,456879718.957,44764214638.251,,,
rebound,100.0,1.9,medium,2150.0,2230,96.3,1.9,2.045,8392091621.137,392600249.768,453129274.129,40800815767.594,9218744093.638,489185649.21,453877020.817,44932166631.172,,,
rebound,100.0,1.9,medium,2150.0,2235,96.633,1.9,2.045,8331562596.776,387925274.174,450526676.862,40502137995.584,9254052722.031,488430619.666,451972963.323,45110983513.194,,,
rebound,100.0,1.9,medium,2150.0,2240,96.952,1.9,2.045,8268961194.088,383266508.779,447555814.762,40193987145.434,9290510378.374,487908524.586,450492016.556,45294408418.378,,,
rebound,100.0,1.9,medium,2150.0,2245,97.258,1.9,2.045,8204671888.104,378582000.791,443826965.246,39879391918.404,9327926886.404,487970456.329,449993217.652,45480072460.595,,,
rebound,100.0,1.9,medium,2150.0,2250,97.544,1.9,2.045,8139426923.65,373907789.625,439700281.466,39560877576.227,9365904125.081,488406249.708,451777752.232,45662176316.981,,,
rebound,100.0,1.9,medium,2150.0,2255,97.802,1.9,2.045,8073634431.809,369310444.924,435977008.527,39238579311.102,9402532622.557,488763340.549,455880792.187,45830884384.627,,,
rebound,100.0,1.9,medium,2150.0,2260,98.044,1.9,2.045,8006967868.206,364825613.073,432505871.495,38911139400.708,9435415170.919,488772031.565,459141792.268,45983341247.647,,,
rebound,100.0,1.9,medium,2150.0,2265,98.273,1.9,2.045,7939287609.783,360435523.907,429303957.385,38577965435.381,9465045410.216,488512786.973,460348626.972,46125379321.664,,,
rebound,100.0,1.9,medium,2150.0,2270,98.469,1.9,2.045,7870419176.305,356094867.978,426832895.907,38236995069.493,9493209570.217,488260972.388,461106809.721,46261353685.936,,,
rebound,100.0,1.9,medium,2150.0,2275,98.654,1.9,2.045,7799681148.376,351772619.99,423872118.607,37888302144.794,9520363732.884,488215088.15,461945853.673,46392031701.857,,,
rebound,100.0,1.9,medium,2150.0,2280,98.835,1.9,2.045,7727581649.76,347472664.755,420162141.132,37534986877.396,9546632967.361,488356982.612,463330562.126,46516815298.823,,,
rebound,100.0,1.9,medium,2150.0,2285,99.015,1.9,2.045,7654892173.382,343222040.256,415896736.97,37180214108.31,9571659387.847,488522898.068,465114335.997,46634224702.524,,,
rebound,100.0,1.9,medium,2150.0,2290,99.184,1.9,2.045,7582217476.668,339043623.319,411761005.449,36825027919.448,9595067949.918,488572750.606,466964653.624,46743244305.301,,,
rebound,100.0,1.9,medium,2150.0,2295,99.337,1.9,2.045,7509500094.537,334938351.593,408126066.064,36468492039.018,9616676046.9,488495827.319,468470332.617,46844486626.582,,,
rebound,100.0,1.9,medium,2150.0,2300,99.452,1.9,2.045,7436312380.066,330888930.502,405165858.109,36107798910.107,9636701541.602,488385377.848,469867501.598,46938093734.36,,,
rebound,100.0,1.9,medium,2150.0,2305,99.537,1.9,2.045,7362035452.459,326877284.817,402526488.523,35741214384.806,9655219417.852,488337069.184,471570543.306,47023670624.924,,,
rebound,100.0,1.9,medium,2150.0,2310,99.61,1.9,2.045,7286386248.754,322898659.669,399599509.065,35368838351.272,9671985943.731,488372097.342,473508962.416,47100045171.704,,,
rebound,100.0,1.9,medium,2150.0,2315,99.681,1.9,2.045,7209685399.358,318961891.943,396047485.686,34993087798.575,9686849078.656,488439739.463,475304826.164,47167444859.367,,,
rebound,100.0,1.9,medium,2150.0,2320,99.741,1.9,2.045,7132599805.615,315078806.937,392347162.168,34616015853.906,9699983991.955,488476523.804,477081803.712,47226497903.586,,,
rebound,100.0,1.9,medium,2150.0,2325,99.8,1.9,2.045,7055331450.384,311253636.379,388533364.647,34238511601.137,9711378712.048,488460033.046,478379656.49,47278379096.178,,,
rebound,100.0,1.9,medium,2150.0,2330,99.848,1.9,2.045,6978051722.116,307480901.195,384845763.587,33860519908.179,9721459088.603,488416005.935,479349366.961,47324453840.419,,,
rebound,100.0,1.9,medium,2150.0,2335,99.888,1.9,2.045,6900686859.723,303751543.653,381295960.327,33482204725.656,9730525727.577,488385379.439,480327717.799,47365946100.646,,,
rebound,100.0,1.9,medium,2150.0,2340,99.929,1.9,2.045,6823142443.049,300060534.83,377498727.051,33103697601.628,9738583389.217,488387875.801,481101691.363,47402915876.006,,,
rebound,100.0,1.9,medium,2150.0,2345,99.966,1.9,2.045,6745704250.828,296409533.037,373664541.572,32725847115.248,9745869573.654,488411858.37,482070137.488,47435486316.999,,,
rebound,100.0,1.9,medium,2150.0,2350,99.98,1.9,2.045,6668449242.293,292803588.524,370295887.034,32347785704.262,9752211294.537,488431644.147,483789035.982,47461464193.093,,,
