tfr_scenario,year,age,fertility,life_exp,population,births,births_cum
2.2,3095,0,,,5100014996,,
2.2,3095,5,,,5037434261,,
2.2,3095,10,,,4975772262,,
2.2,3095,15,,,4915036346,,
2.2,3095,20,,,4855081256,,
2.2,3095,25,,,4795835744,,
2.2,3095,30,,,4737337881,,
2.2,3095,35,,,4679602166,,
2.2,3095,40,,,4622561834,,
2.2,3095,45,,,4566199395,,
2.2,3095,50,,,4510512469,,
2.2,3095,55,,,4455492253,,
2.2,3095,60,,,4401162223,,
2.2,3095,65,,,4347497880,,
2.2,3095,70,,,4294512687,,
2.2,3095,75,,,4242172745,,
2.2,3095,80,,,4190359093,,
2.2,3095,85,,,4078901882,,
2.2,3095,90,,,3498420299,,
2.2,3095,95,,,2303133250,,
2.2,3095,100,,,2343133169,,
2.2,3095,all,2.2,100.00394,90950174092,5163147264,397950000000
2.2,3100,0,,,5162883808,,
2.2,3100,5,,,5099531176,,
2.2,3100,10,,,5037108585,,
2.2,3100,15,,,4975623474,,
2.2,3100,20,,,4914928813,,
2.2,3100,25,,,4854952489,,
2.2,3100,30,,,4795733046,,
2.2,3100,35,,,4737285163,,
2.2,3100,40,,,4679541267,,
2.2,3100,45,,,4622483641,,
2.2,3100,50,,,4566109875,,
2.2,3100,55,,,4510411060,,
2.2,3100,60,,,4455410949,,
2.2,3100,65,,,4401084742,,
2.2,3100,70,,,4347446059,,
2.2,3100,75,,,4294460594,,
2.2,3100,80,,,4242007976,,
2.2,3100,85,,,4129171341,,
2.2,3100,90,,,3541503510,,
2.2,3100,95,,,2331470108,,
2.2,3100,100,,,2372093439,,
2.2,3100,all,2.2,100.00394,92071241115,5226795008,403177000000
2.2,3105,0,,,5226528160,,
2.2,3105,5,,,5162394105,,
2.2,3105,10,,,5099201531,,
2.2,3105,15,,,5036957979,,
2.2,3105,20,,,4975514619,,
2.2,3105,25,,,4914798461,,
2.2,3105,30,,,4854848530,,
2.2,3105,35,,,4795679689,,
2.2,3105,40,,,4737223543,,
2.2,3105,45,,,4679462150,,
2.2,3105,50,,,4622393068,,
2.2,3105,55,,,4566007277,,
2.2,3105,60,,,4510328815,,
2.2,3105,65,,,4455332577,,
2.2,3105,70,,,4401032336,,
2.2,3105,75,,,4347393381,,
2.2,3105,80,,,4294293912,,
2.2,3105,85,,,4180060773,,
2.2,3105,90,,,3585117683,,
2.2,3105,95,,,2360155877,,
2.2,3105,100,,,2401411863,,
2.2,3105,all,2.2,100.00394,93206136327,5291227648,408468000000
2.2,3110,0,,,5290957626,,
2.2,3110,5,,,5226032502,,
2.2,3110,10,,,5162060442,,
2.2,3110,15,,,5099049086,,
2.2,3110,20,,,5036847784,,
2.2,3110,25,,,4975382660,,
2.2,3110,30,,,4914693224,,
2.2,3110,35,,,4854794526,,
2.2,3110,40,,,4795617339,,
2.2,3110,45,,,4737143493,,
2.2,3110,50,,,4679370511,,
2.2,3110,55,,,4622289267,,
2.2,3110,60,,,4565924080,,
2.2,3110,65,,,4510249541,,
2.2,3110,70,,,4455279579,,
2.2,3110,75,,,4400979068,,
2.2,3110,80,,,4347224765,,
2.2,3110,85,,,4231577830,,
2.2,3110,90,,,3629269365,,
2.2,3110,95,,,2389194854,,
2.2,3110,100,,,2431092872,,
2.2,3110,all,2.2,100.00394,94355030415,5356454912,413824000000
2.2,3115,0,,,5356181897,,
2.2,3115,5,,,5290455940,,
2.2,3115,10,,,5225694773,,
2.2,3115,15,,,5161906135,,
2.2,3115,20,,,5098937535,,
2.2,3115,25,,,5036714200,,
2.2,3115,30,,,4975276130,,
2.2,3115,35,,,4914638566,,
2.2,3115,40,,,4854731438,,
2.2,3115,45,,,4795536345,,
2.2,3115,50,,,4737050776,,
2.2,3115,55,,,4679265494,,
2.2,3115,60,,,4622205107,,
2.2,3115,65,,,4565843895,,
2.2,3115,70,,,4510195945,,
2.2,3115,75,,,4455225713,,
2.2,3115,80,,,4400808496,,
2.2,3115,85,,,4283730257,,
2.2,3115,90,,,3673965187,,
2.2,3115,95,,,2418591393,,
2.2,3115,100,,,2461140953,,
2.2,3115,all,2.2,100.00394,95518096176,5422487040,419247000000
2.2,3120,0,,,5422210786,,
2.2,3120,5,,,5355674111,,
2.2,3120,10,,,5290114096,,
2.2,3120,15,,,5225538580,,
2.2,3120,20,,,5161793211,,
2.2,3120,25,,,5098802305,,
2.2,3120,30,,,5036606361,,
2.2,3120,35,,,4975220810,,
2.2,3120,40,,,4914574731,,
2.2,3120,45,,,4854649488,,
2.2,3120,50,,,4795442536,,
2.2,3120,55,,,4736944527,,
2.2,3120,60,,,4679180360,,
2.2,3120,65,,,4622124000,,
2.2,3120,70,,,4565789694,,
2.2,3120,75,,,4510141476,,
2.2,3120,80,,,4455053163,,
2.2,3120,85,,,4336525897,,
2.2,3120,90,,,3719211860,,
2.2,3120,95,,,2448349899,,
2.2,3120,100,,,2491560649,,
2.2,3120,all,2.2,100.00394,96695508541,5489333760,424736000000
2.2,3125,0,,,5489054225,,
2.2,3125,5,,,5421696826,,
2.2,3125,10,,,5355328100,,
2.2,3125,15,,,5289955995,,
2.2,3125,20,,,5225424267,,
2.2,3125,25,,,5161656315,,
2.2,3125,30,,,5098693141,,
2.2,3125,35,,,5036550370,,
2.2,3125,40,,,4975156220,,
2.2,3125,45,,,4914491814,,
2.2,3125,50,,,4854554575,,
2.2,3125,55,,,4795335042,,
2.2,3125,60,,,4736858408,,
2.2,3125,65,,,4679098321,,
2.2,3125,70,,,4622069187,,
2.2,3125,75,,,4565734614,,
2.2,3125,80,,,4509966923,,
2.2,3125,85,,,4389972688,,
2.2,3125,90,,,3765016176,,
2.2,3125,95,,,2478474833,,
2.2,3125,100,,,2522356558,,
2.2,3125,all,2.2,100.00394,97887444599,5557005312,430293000000
2.2,3130,0,,,5556722270,,
2.2,3130,5,,,5488534015,,
2.2,3130,10,,,5421346598,,
2.2,3130,15,,,5355168068,,
2.2,3130,20,,,5289840274,,
2.2,3130,25,,,5225285685,,
2.2,3130,30,,,5161545810,,
2.2,3130,35,,,5098636471,,
2.2,3130,40,,,5036485015,,
2.2,3130,45,,,4975072324,,
2.2,3130,50,,,4914395784,,
2.2,3130,55,,,4854445821,,
2.2,3130,60,,,4795247927,,
2.2,3130,65,,,4736775425,,
2.2,3130,70,,,4679042889,,
2.2,3130,75,,,4622013490,,
2.2,3130,80,,,4565558036,,
2.2,3130,85,,,4444078667,,
2.2,3130,90,,,3811385014,,
2.2,3130,95,,,2508970711,,
2.2,3130,100,,,2553533335,,
2.2,3130,all,2.2,100.00394,99094083629,5625511424,435919000000
2.2,3135,0,,,5625225101,,
2.2,3135,5,,,5556195734,,
2.2,3135,10,,,5488179518,,
2.2,3135,15,,,5421184610,,
2.2,3135,20,,,5355050924,,
2.2,3135,25,,,5289699985,,
2.2,3135,30,,,5225173822,,
2.2,3135,35,,,5161488453,,
2.2,3135,40,,,5098570343,,
2.2,3135,45,,,5036400130,,
2.2,3135,50,,,4974975163,,
2.2,3135,55,,,4914285755,,
2.2,3135,60,,,4854357698,,
2.2,3135,65,,,4795163989,,
2.2,3135,70,,,4736719367,,
2.2,3135,75,,,4678986567,,
2.2,3135,80,,,4621834863,,
2.2,3135,85,,,4498851969,,
2.2,3135,90,,,3858325337,,
2.2,3135,95,,,2539842102,,
2.2,3135,100,,,2585095695,,
2.2,3135,all,2.2,100.00394,100316000000,5694862848,441614000000
2.2,3140,0,,,5694573022,,
2.2,3140,5,,,5624692161,,
2.2,3140,10,,,5555836917,,
2.2,3140,15,,,5488015552,,
2.2,3140,20,,,5421066024,,
2.2,3140,25,,,5354908906,,
2.2,3140,30,,,5289586748,,
2.2,3140,35,,,5225115770,,
2.2,3140,40,,,5161421542,,
2.2,3140,45,,,5098484456,,
2.2,3140,50,,,5036301825,,
2.2,3140,55,,,4974863845,,
2.2,3140,60,,,4914196612,,
2.2,3140,65,,,4854272795,,
2.2,3140,70,,,4795107299,,
2.2,3140,75,,,4736662414,,
2.2,3140,80,,,4678805867,,
2.2,3140,85,,,4554300830,,
2.2,3140,90,,,3905844193,,
2.2,3140,95,,,2571093635,,
2.2,3140,100,,,2617048408,,
2.2,3140,all,2.2,100.00393,101552000000,5765069824,447379000000
2.2,3145,0,,,5764776467,,
2.2,3145,5,,,5694033601,,
2.2,3145,10,,,5624328971,,
2.2,3145,15,,,5555670947,,
2.2,3145,20,,,5487895507,,
2.2,3145,25,,,5420922257,,
2.2,3145,30,,,5354794277,,
2.2,3145,35,,,5289527993,,
2.2,3145,40,,,5225048067,,
2.2,3145,45,,,5161334642,,
2.2,3145,50,,,5098384995,,
2.2,3145,55,,,5036189202,,
2.2,3145,60,,,4974773670,,
2.2,3145,65,,,4914110733,,
2.2,3145,70,,,4854215464,,
2.2,3145,75,,,4795049707,,
2.2,3145,80,,,4736479617,,
2.2,3145,85,,,4610433590,,
2.2,3145,90,,,3953948717,,
2.2,3145,95,,,2602729995,,
2.2,3145,100,,,2649396305,,
2.2,3145,all,2.2,100.00393,102804000000,5836143104,453215000000
2.2,3150,0,,,5835845998,,
2.2,3150,5,,,5764230486,,
2.2,3150,10,,,5693665985,,
2.2,3150,15,,,5624160974,,
2.2,3150,20,,,5555549425,,
2.2,3150,25,,,5487749969,,
2.2,3150,30,,,5420806220,,
2.2,3150,35,,,5354734810,,
2.2,3150,40,,,5289459488,,
2.2,3150,45,,,5224960141,,
2.2,3150,50,,,5161234010,,
2.2,3150,55,,,5098271050,,
2.2,3150,60,,,5036097984,,
2.2,3150,65,,,4974686803,,
2.2,3150,70,,,4914052755,,
2.2,3150,75,,,4854157227,,
2.2,3150,80,,,4794864789,,
2.2,3150,85,,,4667258687,,
2.2,3150,90,,,4002646134,,
2.2,3150,95,,,2634755922,,
2.2,3150,100,,,2682144277,,
2.2,3150,all,2.2,100.00393,104071000000,5908092928,459123000000
2.2,3155,0,,,5907792306,,
2.2,3155,5,,,5835293377,,
2.2,3155,10,,,5763858389,,
2.2,3155,15,,,5693495935,,
2.2,3155,20,,,5624037956,,
2.2,3155,25,,,5555402094,,
2.2,3155,30,,,5487632505,,
2.2,3155,35,,,5420746032,,
2.2,3155,40,,,5354665494,,
2.2,3155,45,,,5289370524,,
2.2,3155,50,,,5224858324,,
2.2,3155,55,,,5161118730,,
2.2,3155,60,,,5098178777,,
2.2,3155,65,,,5036010118,,
2.2,3155,70,,,4974628171,,
2.2,3155,75,,,4913993865,,
2.2,3155,80,,,4853970163,,
2.2,3155,85,,,4724784669,,
2.2,3155,90,,,4051943755,,
2.2,3155,95,,,2667176219,,
2.2,3155,100,,,2715297274,,
2.2,3155,all,2.2,100.00393,105354000000,5980930560,465104000000
2.2,3160,0,,,5980626215,,
2.2,3160,5,,,5907232964,,
2.2,3160,10,,,5834916745,,
2.2,3160,15,,,5763686262,,
2.2,3160,20,,,5693371403,,
2.2,3160,25,,,5623888809,,
2.2,3160,30,,,5555283187,,
2.2,3160,35,,,5487571588,,
2.2,3160,40,,,5420675895,,
2.2,3160,45,,,5354575481,,
2.2,3160,50,,,5289267509,,
2.2,3160,55,,,5224741693,,
2.2,3160,60,,,5161025388,,
2.2,3160,65,,,5098089901,,
2.2,3160,70,,,5035950823,,
2.2,3160,75,,,4974568620,,
2.2,3160,80,,,4913804630,,
2.2,3160,85,,,4783020186,,
2.2,3160,90,,,4101848984,,
2.2,3160,95,,,2699995744,,
2.2,3160,100,,,2748860309,,
2.2,3160,all,2.2,100.00393,106653000000,6054666752,471159000000
2.2,3165,0,,,6054358685,,
2.2,3165,5,,,5980060072,,
2.2,3165,10,,,5906851741,,
2.2,3165,15,,,5834742515,,
2.2,3165,20,,,5763560198,,
2.2,3165,25,,,5693220419,,
2.2,3165,30,,,5623768441,,
2.2,3165,35,,,5555221531,,
2.2,3165,40,,,5487500621,,
2.2,3165,45,,,5420584820,,
2.2,3165,50,,,5354471253,,
2.2,3165,55,,,5289149510,,
2.2,3165,60,,,5224647271,,
2.2,3165,65,,,5160935490,,
2.2,3165,70,,,5098029936,,
2.2,3165,75,,,5035890605,,
2.2,3165,80,,,4974377190,,
2.2,3165,85,,,4841973995,,
2.2,3165,90,,,4152369316,,
2.2,3165,95,,,2733219419,,
2.2,3165,100,,,2782838456,,
2.2,3165,all,2.2,100.00393,107968000000,6129312256,477288000000
2.2,3170,0,,,6129000807,,
2.2,3170,5,,,6053785656,,
2.2,3170,10,,,5979674202,,
2.2,3170,15,,,5906675383,,
2.2,3170,20,,,5834614899,,
2.2,3170,25,,,5763407353,,
2.2,3170,30,,,5693098572,,
2.2,3170,35,,,5623706038,,
2.2,3170,40,,,5555149724,,
2.2,3170,45,,,5487408471,,
2.2,3170,50,,,5420479365,,
2.2,3170,55,,,5354351871,,
2.2,3170,60,,,5289053996,,
2.2,3170,65,,,5224556339,,
2.2,3170,70,,,5160874849,,
2.2,3170,75,,,5097969044,,
2.2,3170,80,,,5035696953,,
2.2,3170,85,,,4901654962,,
2.2,3170,90,,,4203512336,,
2.2,3170,95,,,2766852222,,
2.2,3170,100,,,2817236853,,
2.2,3170,all,2.2,100.00393,109299000000,6204879360,483493000000
2.2,3175,0,,,6204563813,,
2.2,3175,5,,,6128420810,,
2.2,3175,10,,,6053395083,,
2.2,3175,15,,,5979495689,,
2.2,3175,20,,,5906546196,,
2.2,3175,25,,,5834460171,,
2.2,3175,30,,,5763284009,,
2.2,3175,35,,,5693035412,,
2.2,3175,40,,,5623633381,,
2.2,3175,45,,,5555056486,,
2.2,3175,50,,,5487301775,,
2.2,3175,55,,,5420358583,,
2.2,3175,60,,,5354255252,,
2.2,3175,65,,,5288962018,,
2.2,3175,70,,,5224495013,,
2.2,3175,75,,,5160813273,,
2.2,3175,80,,,5097773144,,
2.2,3175,85,,,4962072062,,
2.2,3175,90,,,4255285727,,
2.2,3175,95,,,2800899197,,
2.2,3175,100,,,2852060700,,
2.2,3175,all,2.2,100.00393,110646000000,6281378304,489774000000
2.2,3180,0,,,6281059072,,
2.2,3180,5,,,6203976762,,
2.2,3180,10,,,6128025476,,
2.2,3180,15,,,6053214389,,
2.2,3180,20,,,5979364913,,
2.2,3180,25,,,5906389563,,
2.2,3180,30,,,5834335311,,
2.2,3180,35,,,5763220084,,
2.2,3180,40,,,5692961895,,
2.2,3180,45,,,5623539043,,
2.2,3180,50,,,5554948534,,
2.2,3180,55,,,5487179577,,
2.2,3180,60,,,5420260846,,
2.2,3180,65,,,5354162216,,
2.2,3180,70,,,5288900000,,
2.2,3180,75,,,5224432747,,
2.2,3180,80,,,5160615100,,
2.2,3180,85,,,5023234383,,
2.2,3180,90,,,4307697262,,
2.2,3180,95,,,2835365448,,
2.2,3180,100,,,2887315262,,
2.2,3180,all,2.2,100.00393,112010000000,6358821376,496133000000
2.2,3185,0,,,6358498093,,
2.2,3185,5,,,6280464881,,
2.2,3185,10,,,6203576610,,
2.2,3185,15,,,6127842575,,
2.2,3185,20,,,6053082003,,
2.2,3185,25,,,5979206349,,
2.2,3185,30,,,5906263168,,
2.2,3185,35,,,5834270611,,
2.2,3185,40,,,5763145696,,
2.2,3185,45,,,5692866444,,
2.2,3185,50,,,5623429821,,
2.2,3185,55,,,5554824904,,
2.2,3185,60,,,5487080708,,
2.2,3185,65,,,5420166740,,
2.2,3185,70,,,5354099497,,
2.2,3185,75,,,5288837036,,
2.2,3185,80,,,5224232274,,
2.2,3185,85,,,5085151121,,
2.2,3185,90,,,4360754814,,
2.2,3185,95,,,2870256141,,
2.2,3185,100,,,2923005871,,
2.2,3185,all,2.2,100.00393,113391000000,6437219328,502570000000
2.2,3190,0,,,6436892528,,
2.2,3190,5,,,6357896675,,
2.2,3190,10,,,6280059852,,
2.2,3190,15,,,6203391474,,
2.2,3190,20,,,6127708559,,
2.2,3190,25,,,6052921486,,
2.2,3190,30,,,5979078401,,
2.2,3190,35,,,5906197684,,
2.2,3190,40,,,5834195343,,
2.2,3190,45,,,5763049118,,
2.2,3190,50,,,5692755936,,
2.2,3190,55,,,5623304741,,
2.2,3190,60,,,5554724891,,
2.2,3190,65,,,5486985520,,
2.2,3190,70,,,5420103313,,
2.2,3190,75,,,5354035827,,
2.2,3190,80,,,5288634236,,
2.2,3190,85,,,5147831590,,
2.2,3190,90,,,4414466351,,
2.2,3190,95,,,2905576508,,
2.2,3190,100,,,2959137922,,
2.2,3190,all,2.2,100.00393,114789000000,6516584960,509087000000
2.2,3195,0,,,6516254172,,
2.2,3195,5,,,6436283796,,
2.2,3195,10,,,6357486709,,
2.2,3195,15,,,6279872453,,
2.2,3195,20,,,6203255809,,
2.2,3195,25,,,6127546064,,
2.2,3195,30,,,6052791966,,
2.2,3195,35,,,5979012123,,
2.2,3195,40,,,5906121524,,
2.2,3195,45,,,5834097625,,
2.2,3195,50,,,5762937310,,
2.2,3195,55,,,5692629390,,
2.2,3195,60,,,5623203571,,
2.2,3195,65,,,5554628608,,
2.2,3195,70,,,5486921377,,
2.2,3195,75,,,5420038930,,
2.2,3195,80,,,5353830674,,
2.2,3195,85,,,5211285216,,
2.2,3195,90,,,4468839940,,
2.2,3195,95,,,2941331843,,
2.2,3195,100,,,2995716878,,
2.2,3195,all,2.2,100.00393,116204000000,6596930048,515684000000
2.2,3200,0,,,6596594968,,
2.2,3200,5,,,6515638037,,
2.2,3200,10,,,6435868832,,
2.2,3200,15,,,6357297021,,
2.2,3200,20,,,6279735118,,
2.2,3200,25,,,6203091311,,
2.2,3200,30,,,6127414952,,
2.2,3200,35,,,6052724884,,
2.2,3200,40,,,5978935062,,
2.2,3200,45,,,5906022654,,
2.2,3200,50,,,5833984501,,
2.2,3200,55,,,5762809280,,
2.2,3200,60,,,5692527049,,
2.2,3200,65,,,5623106180,,
2.2,3200,70,,,5554563741,,
2.2,3200,75,,,5486856272,,
2.2,3200,80,,,5419831396,,
2.2,3200,85,,,5275521543,,
2.2,3200,90,,,4523883747,,
2.2,3200,95,,,2977527507,,
2.2,3200,100,,,3032748271,,
2.2,3200,all,2.2,100.00393,117637000000,6678265856,522362000000
2.2,3205,0,,,6677927004,,
2.2,3205,5,,,6595971339,,
2.2,3205,10,,,6515218015,,
2.2,3205,15,,,6435676826,,
2.2,3205,20,,,6357157996,,
2.2,3205,25,,,6279568594,,
2.2,3205,30,,,6202958588,,
2.2,3205,35,,,6127347058,,
2.2,3205,40,,,6052646910,,
2.2,3205,45,,,5978835025,,
2.2,3205,50,,,5905908197,,
2.2,3205,55,,,5833854970,,
2.2,3205,60,,,5762705754,,
2.2,3205,65,,,5692428538,,
2.2,3205,70,,,5623040580,,
2.2,3205,75,,,5554497906,,
2.2,3205,80,,,5486646329,,
2.2,3205,85,,,5340550232,,
2.2,3205,90,,,4579606039,,
2.2,3205,95,,,3014168928,,
2.2,3205,100,,,3070237699,,
2.2,3205,all,2.2,100.00393,119087000000,6760605696,529123000000
2.2,3210,0,,,6760262518,,
2.2,3210,5,,,6677295790,,
2.2,3210,10,,,6595546197,,
2.2,3210,15,,,6515023663,,
2.2,3210,20,,,6435536090,,
2.2,3210,25,,,6356989420,,
2.2,3210,30,,,6279434240,,
2.2,3210,35,,,6202889871,,
2.2,3210,40,,,6127268161,,
2.2,3210,45,,,6052545693,,
2.2,3210,50,,,5978719221,,
2.2,3210,55,,,5905777148,,
2.2,3210,60,,,5833750246,,
2.2,3210,65,,,5762606111,,
2.2,3210,70,,,5692362197,,
2.2,3210,75,,,5622974007,,
2.2,3210,80,,,5554285527,,
2.2,3210,85,,,5406381064,,
2.2,3210,90,,,4636015186,,
2.2,3210,95,,,3051261598,,
2.2,3210,100,,,3108190833,,
2.2,3210,all,2.2,100.00393,120555000000,6843961344,535966000000
2.2,3215,0,,,6843613901,,
2.2,3215,5,,,6759623627,,
2.2,3215,10,,,6676865466,,
2.2,3215,15,,,6595349470,,
2.2,3215,20,,,6514881195,,
2.2,3215,25,,,6435365437,,
2.2,3215,30,,,6356853414,,
2.2,3215,35,,,6279364690,,
2.2,3215,40,,,6202810040,,
2.2,3215,45,,,6127165749,,
2.2,3215,50,,,6052428526,,
2.2,3215,55,,,5978586635,,
2.2,3215,60,,,5905671212,,
2.2,3215,65,,,5833649457,,
2.2,3215,70,,,5762539021,,
2.2,3215,75,,,5692294878,,
2.2,3215,80,,,5622759163,,
2.2,3215,85,,,5473023940,,
2.2,3215,90,,,4693119660,,
2.2,3215,95,,,3088811079,,
2.2,3215,100,,,3146613410,,
2.2,3215,all,2.2,100.00393,122041000000,6928345088,542895000000
2.2,3220,0,,,6927993694,,
2.2,3220,5,,,6842967239,,
2.2,3220,10,,,6759188057,,
2.2,3220,15,,,6676666335,,
2.2,3220,20,,,6595205249,,
2.2,3220,25,,,6514708439,,
2.2,3220,30,,,6435227760,,
2.2,3220,35,,,6356783021,,
2.2,3220,40,,,6279283913,,
2.2,3220,45,,,6202706419,,
2.2,3220,50,,,6127047203,,
2.2,3220,55,,,6052294386,,
2.2,3220,60,,,5978479473,,
2.2,3220,65,,,5905569263,,
2.2,3220,70,,,5833581609,,
2.2,3220,75,,,5762470947,,
2.2,3220,80,,,5692077540,,
2.2,3220,85,,,5540488884,,
2.2,3220,90,,,4750928039,,
2.2,3220,95,,,3126823002,,
2.2,3220,100,,,3185511240,,
2.2,3220,all,2.2,100.00393,123546000000,7013770240,549909000000
2.2,3225,0,,,7013414596,,
2.2,3225,5,,,6927339167,,
2.2,3225,10,,,6842526360,,
2.2,3225,15,,,6758986494,,
2.2,3225,20,,,6676520338,,
2.2,3225,25,,,6595030364,,
2.2,3225,30,,,6514569070,,
2.2,3225,35,,,6435156513,,
2.2,3225,40,,,6356701288,,
2.2,3225,45,,,6279179070,,
2.2,3225,50,,,6202586478,,
2.2,3225,55,,,6126911489,,
2.2,3225,60,,,6052185984,,
2.2,3225,65,,,5978376352,,
2.2,3225,70,,,5905500650,,
2.2,3225,75,,,5833512772,,
2.2,3225,80,,,5762251087,,
2.2,3225,85,,,5608786045,,
2.2,3225,90,,,4809449006,,
2.2,3225,95,,,3165303065,,
2.2,3225,100,,,3224890206,,
2.2,3225,all,2.2,100.00393,125069000000,7100249600,557009000000
2.2,3230,0,,,7099889461,,
2.2,3230,5,,,7012752108,,
2.2,3230,10,,,6926892914,,
2.2,3230,15,,,6842322333,,
2.2,3230,20,,,6758838700,,
2.2,3230,25,,,6676343299,,
2.2,3230,30,,,6594889282,,
2.2,3230,35,,,6514496959,,
2.2,3230,40,,,6435073813,,
2.2,3230,45,,,6356595208,,
2.2,3230,50,,,6279057717,,
2.2,3230,55,,,6202449173,,
2.2,3230,60,,,6126801833,,
2.2,3230,65,,,6052081676,,
2.2,3230,70,,,5978306964,,
2.2,3230,75,,,5905431041,,
2.2,3230,80,,,5833290360,,
2.2,3230,85,,,5677925694,,
2.2,3230,90,,,4868691350,,
2.2,3230,95,,,3204257039,,
2.2,3230,100,,,3264756263,,
2.2,3230,all,2.2,100.00393,126611000000,7187795968,564197000000
2.2,3235,0,,,7187431302,,
2.2,3235,5,,,7099218915,,
2.2,3235,10,,,7012300414,,
2.2,3235,15,,,6926686394,,
2.2,3235,20,,,6842172720,,
2.2,3235,25,,,6758659479,,
2.2,3235,30,,,6676200483,,
2.2,3235,35,,,6594816297,,
2.2,3235,40,,,6514413280,,
2.2,3235,45,,,6434966480,,
2.2,3235,50,,,6356472426,,
2.2,3235,55,,,6278918802,,
2.2,3235,60,,,6202338247,,
2.2,3235,65,,,6126696326,,
2.2,3235,70,,,6052011504,,
2.2,3235,75,,,5978236574,,
2.2,3235,80,,,5905206047,,
2.2,3235,85,,,5747918232,,
2.2,3235,90,,,4928663970,,
2.2,3235,95,,,3243690764,,
2.2,3235,100,,,3305115438,,
2.2,3235,all,2.2,100.00393,128172000000,7276422144,571473000000
2.2,3240,0,,,7276053293,,
2.2,3240,5,,,7186752600,,
2.2,3240,10,,,7098761715,,
2.2,3240,15,,,7012091372,,
2.2,3240,20,,,6926534940,,
2.2,3240,25,,,6841991291,,
2.2,3240,30,,,6758514908,,
2.2,3240,35,,,6676126614,,
2.2,3240,40,,,6594731627,,
2.2,3240,45,,,6514304681,,
2.2,3240,50,,,6434842253,,
2.2,3240,55,,,6356331882,,
2.2,3240,60,,,6278806593,,
2.2,3240,65,,,6202231527,,
2.2,3240,70,,,6126625361,,
2.2,3240,75,,,6051940326,,
2.2,3240,80,,,5978008969,,
2.2,3240,85,,,5818774188,,
2.2,3240,90,,,4989375876,,
2.2,3240,95,,,3283610154,,
2.2,3240,100,,,3345973835,,
2.2,3240,all,2.2,100.00393,129752000000,7366141952,578839000000
2.2,3245,0,,,7365768772,,
2.2,3245,5,,,7275366336,,
2.2,3245,10,,,7186289826,,
2.2,3245,15,,,7098550118,,
2.2,3245,20,,,7011938053,,
2.2,3245,25,,,6926351274,,
2.2,3245,30,,,6841844943,,
2.2,3245,35,,,6758440143,,
2.2,3245,40,,,6676040941,,
2.2,3245,45,,,6594621746,,
2.2,3245,50,,,6514178991,,
2.2,3245,55,,,6434700062,,
2.2,3245,60,,,6356218374,,
2.2,3245,65,,,6278698644,,
2.2,3245,70,,,6202159761,,
2.2,3245,75,,,6126553385,,
2.2,3245,80,,,6051710079,,
2.2,3245,85,,,5890504219,,
2.2,3245,90,,,5050836187,,
2.2,3245,95,,,3324021193,,
2.2,3245,100,,,3387337633,,
2.2,3245,all,2.2,100.00393,131352000000,7456969216,586296000000
2.2,3250,0,,,7456591239,,
2.2,3250,5,,,7365073458,,
2.2,3250,10,,,7274897921,,
2.2,3250,15,,,7186075644,,
2.2,3250,20,,,7098394912,,
2.2,3250,25,,,7011752124,,
2.2,3250,30,,,6926203127,,
2.2,3250,35,,,6841769271,,
2.2,3250,40,,,6758353455,,
2.2,3250,45,,,6675929763,,
2.2,3250,50,,,6594494577,,
2.2,3250,55,,,6514035133,,
2.2,3250,60,,,6434585240,,
2.2,3250,65,,,6356109184,,
2.2,3250,70,,,6278626068,,
2.2,3250,75,,,6202086978,,
2.2,3250,80,,,6126320465,,
2.2,3250,85,,,5963119116,,
2.2,3250,90,,,5113054135,,
2.2,3250,95,,,3364929943,,
2.2,3250,100,,,3429213087,,
2.2,3250,all,2.2,100.00393,132972000000,7548916736,593845000000
2.2,3255,0,,,7548534364,,
2.2,3255,5,,,7455887468,,
2.2,3255,10,,,7364599333,,
2.2,3255,15,,,7274681121,,
2.2,3255,20,,,7185918527,,
2.2,3255,25,,,7098206692,,
2.2,3255,30,,,7011602156,,
2.2,3255,35,,,6926126539,,
2.2,3255,40,,,6841681558,,
2.2,3255,45,,,6758240966,,
2.2,3255,50,,,6675801097,,
2.2,3255,55,,,6594349032,,
2.2,3255,60,,,6513918982,,
2.2,3255,65,,,6434474794,,
2.2,3255,70,,,6356035789,,
2.2,3255,75,,,6278552469,,
2.2,3255,80,,,6201851355,,
2.2,3255,85,,,6036629802,,
2.2,3255,90,,,5176039067,,
2.2,3255,95,,,3406342537,,
2.2,3255,100,,,3471606530,,
2.2,3255,all,2.2,100.00393,134611000000,7641998848,601487000000
2.2,3260,0,,,7641611983,,
2.2,3260,5,,,7547822032,,
2.2,3260,10,,,7455407563,,
2.2,3260,15,,,7364379884,,
2.2,3260,20,,,7274522070,,
2.2,3260,25,,,7185727988,,
2.2,3260,30,,,7098054881,,
2.2,3260,35,,,7011524639,,
2.2,3260,40,,,6926037787,,
2.2,3260,45,,,6841567741,,
2.2,3260,50,,,6758110785,,
2.2,3260,55,,,6675653846,,
2.2,3260,60,,,6594231537,,
2.2,3260,65,,,6513807265,,
2.2,3260,70,,,6434400570,,
2.2,3260,75,,,6355961364,,
2.2,3260,80,,,6278314111,,
2.2,3260,85,,,6111047335,,
2.2,3260,90,,,5239800445,,
2.2,3260,95,,,3448265186,,
2.2,3260,100,,,3514524373,,
